,pressure,wavenumber,opd,w0,g0
513,23,5555.555555555556,0.0,0.0,0.0
514,23,5882.352941176471,0.0,0.0,0.0
515,23,6250.0,0.0,0.0,0.0
516,23,6666.666666666667,0.0,0.0,0.0
517,23,7142.857142857143,0.0,0.0,0.0
518,23,7692.307692307692,0.0,0.0,0.0
519,23,8333.333333333334,0.0,0.0,0.0
520,23,9090.90909090909,0.0,0.0,0.0
521,23,10000.0,0.0,0.0,0.0
522,23,11111.111111111111,0.0,0.0,0.0
523,23,12500.0,0.0,0.0,0.0
524,23,14285.714285714286,0.0,0.0,0.0
525,23,16666.666666666668,0.0,0.0,0.0
526,23,20000.0,0.0,0.0,0.0
527,23,25000.0,0.0,0.0,0.0
528,23,33333.333333333336,0.0,0.0,0.0
529,24,4000.0,0.0,0.0,0.0
530,24,4166.666666666667,0.0,0.0,0.0
531,24,4347.826086956522,0.0,0.0,0.0
532,24,4545.454545454545,0.0,0.0,0.0
533,24,4761.9047619047615,0.0,0.0,0.0
534,24,5000.0,0.0,0.0,0.0
535,24,5263.1578947368425,0.0,0.0,0.0
536,24,5555.555555555556,0.0,0.0,0.0
537,24,5882.352941176471,0.0,0.0,0.0
538,24,6250.0,0.0,0.0,0.0
539,24,6666.666666666667,0.0,0.0,0.0
540,24,7142.857142857143,0.0,0.0,0.0
541,24,7692.307692307692,0.0,0.0,0.0
542,24,8333.333333333334,0.0,0.0,0.0
543,24,9090.90909090909,0.0,0.0,0.0
544,24,10000.0,0.0,0.0,0.0
545,24,11111.111111111111,0.0,0.0,0.0
546,24,12500.0,0.0,0.0,0.0
547,24,14285.714285714286,0.0,0.0,0.0
548,24,16666.666666666668,0.0,0.0,0.0
549,24,20000.0,0.0,0.0,0.0
550,24,25000.0,0.0,0.0,0.0
551,24,33333.333333333336,0.0,0.0,0.0
552,25,4000.0,0.0,0.0,0.0
553,25,4166.666666666667,0.0,0.0,0.0
554,25,4347.826086956522,0.0,0.0,0.0
555,25,4545.454545454545,0.0,0.0,0.0
556,25,4761.9047619047615,0.0,0.0,0.0
557,25,5000.0,0.0,0.0,0.0
